date,total_cases,total_tests,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-03,9291253,149760246,85407.71428571428,1349362.0736704022,0.06833825363181352,0.06329488278368207,3.413496897367376,2.275664598244918,5.120245346051067,1.171671311306117,531898.9448023296,354599.29653488647,797848.417203495,6169439.011801719,4112959.341201147,9254158.517702578,0.018589607250105042,0.012393071500070019,0.027884410875157542,46338347.80931727,30892231.87287817,69507521.71397588,0.13962561016425493,0.09308374010950327,0.2094384152463823
2020-11-04,9394557,150978237,88915.7142857143,1369154.1566428244,0.07013572238689757,0.06494207672256297,3.4135297810355434,2.2756865206903623,5.1202946715533155,1.158053282005189,538185.2801434646,358790.18676230975,807277.9202151969,6416085.32421966,4277390.21614644,9624127.986329488,0.01933279606658662,0.01288853071105774,0.02899919409987991,46876533.08946071,31251022.059640486,70314799.6341911,0.1412472572810375,0.09416483818735838,0.21187088592155637
2020-11-05,9510998,152542761,92874.71428571428,1404599.758066503,0.07139014569728991,0.06612183559931738,3.41983512948031,2.2798900863202074,5.129752694220467,1.1442348333997892,544312.1401346253,362874.7600897503,816468.2102019379,6656881.025637951,4437920.683758633,9985321.538456928,0.02005835596081959,0.013372237307213052,0.03008753394122936,47420845.22959536,31613896.819730237,71131267.84439303,0.14288736570697563,0.09525824380465041,0.21433104856046342
2020-11-06,9636751,154104094,96949.0,1437309.7546988896,0.07291361133297536,0.0674517094753249,3.434564228974342,2.2897094859828955,5.151846343461514,1.1297340514527379,549166.8700897838,366111.2467265227,823750.3051346762,6888431.685173001,4592287.790115335,10332647.527759502,0.020756058914204054,0.013837372609469361,0.03113408837130606,47970012.09968514,31980008.066456757,71955018.14952771,0.14454210229002795,0.09636140152668529,0.21681315343504193
2020-11-07,9765966,155516270,102467.28571428572,1461564.3322818102,0.07687989006363617,0.07010795450537075,3.4272330283991406,2.2848220189327613,5.140849542598712,,,,,,,,,,,,,,,,
2020-11-08,9876247,156768229,107671.85714285714,1482430.5331701396,0.07972102722837206,0.07263197481004634,3.438790640960701,2.292527093973801,5.158185961441053,,,,,,,,,,,,,,,,
2020-11-09,9995679,158280836,113012.57142857145,1513339.2191493963,0.08202684768769641,0.07467762019152091,3.451479618766925,2.300986412511283,5.177219428150387,,,,,,,,,,,,,,,,
2020-11-10,10126861,159526899,119372.57142857143,1532541.8907325072,0.08555725282755515,0.07789188155340737,3.4458059903868796,2.2972039935912543,5.168708985580323,,,,,,,,,,,,,,,,
2020-11-11,10271662,160939758,125300.71428571429,1561512.6959321727,0.08804930492040328,0.08024316075823758,3.4487570922784605,2.2991713948523076,5.173135638417691,,,,,,,,,,,,,,,,
2020-11-12,10423665,162412090,130381.0,1549813.0951220621,0.09247508113266871,0.08412691853641312,3.46694579769864,2.3112971984657613,5.200418696547961,,,,,,,,,,,,,,,,
2020-11-13,10595771,164107669,137002.85714285716,1569241.5780230095,0.09586772728749472,0.08730514094296342,3.44308934934588,2.2953928995639203,5.164634024018821,,,,,,,,,,,,,,,,
2020-11-14,10759311,165768958,141906.42857142855,1584558.28544386,0.09688629947580572,0.08955582756091442,3.445185276916364,2.29679018461091,5.167777915374547,,,,,,,,,,,,,,,,
2020-11-15,10903745,167383942,146785.4285714286,1637394.8998210188,0.09679029566831737,0.08964571013838721,3.4388124758519947,2.2925416505679963,5.158218713777992,,,,,,,,,,,,,,,,
2020-11-16,11052613,168862122,150990.57142857145,1631509.4449394336,0.09988710256957424,0.09254655061722714,3.4407788618213746,2.293852574547583,5.1611682927320635,,,,,,,,,,,,,,,,
2020-11-17,11209335,170365436,154639.1428571429,1669796.8734093404,0.09987270422198129,0.09260955348503283,3.4396138970694046,2.293075931379603,5.15942084560411,,,,,,,,,,,,,,,,
2020-11-18,11373310,171900009,157378.2857142857,1692033.2173723043,0.10051302657211046,0.09301134522565178,3.4196920985689188,2.2797947323792793,5.129538147853379,,,,,,,,,,,,,,,,
2020-11-19,11556142,173717534,161782.42857142855,1744187.1557505268,0.10017094419290389,0.0927552000586848,3.3644700783701365,2.2429800522467587,5.046705117555206,,,,,,,,,,,,,,,,
2020-11-20,11748947,175635010,164739.42857142852,1790044.3301848345,0.10003833494645464,0.09203092113054989,3.3335484701628264,2.2223656467752186,5.000322705244243,,,,,,,,,,,,,,,,
